geo,Sector_name,OBS_VALUE,TIME_PERIOD
LV,4.E - Settlements,-220.83809,2014.0
LV,4.E.1 - Settlements remaining settlements,-126.95685,2009.0
LV,4.E.1 - Settlements remaining settlements,-172.06576,2019.0
LV,4.G - Harvested Wood Products,-2300.02003,1999.0
LV,4.G - Harvested Wood Products,-1846.71385,2013.0
LV,4.G - Harvested Wood Products,-2308.55339,2019.0
LV,4.G - Harvested Wood Products,-1978.7451,2022.0
PL,4.A - Forest Land,-39591.24368,1996.0
PL,4.A - Forest Land,-39189.97568,1997.0
PL,4.A - Forest Land,-37102.13174,2000.0
PL,4.A - Forest Land,-36567.97133,2007.0
PL,4.A.1 - Forest Land remaining forest land,-25068.5976,1991.0
PL,4.A.1 - Forest Land remaining forest land,-33238.02417,2014.0
PL,4.A.1 - Forest Land remaining forest land,-18828.70233,2019.0
PL,4.A.1 - Forest Land remaining forest land,-19875.12293,2021.0
PL,4.A.2 - Land converted to forest land,-1347.78127,1991.0
PL,4.B - Cropland,-3485.65299,1996.0
PL,4.B - Cropland,-3475.67212,1997.0
PL,4.B - Cropland,-3320.15001,2012.0
PL,4.B.1 - Cropland remaining cropland,-3750.66122,1994.0
PL,4.B.1 - Cropland remaining cropland,-3373.90298,2013.0
PL,4.B.1 - Cropland remaining cropland,-3333.76272,2019.0
PL,4.B.1 - Cropland remaining cropland,-3320.49162,2020.0
PL,4.C - Grassland,-163.38824,2018.0
PL,4.C - Grassland,-279.255,2022.0
PL,4.C.2 - Land converted to grassland,-1207.20537,1990.0
PL,4.C.2 - Land converted to grassland,-1171.59085,1993.0
PL,4.C.2 - Land converted to grassland,-884.44913,1997.0
PL,4.C.2 - Land converted to grassland,-920.91107,2000.0
PL,4.C.2 - Land converted to grassland,-779.40335,2005.0
PL,4.C.2 - Land converted to grassland,-706.4371,2009.0
PL,4.C.2 - Land converted to grassland,-898.83482,2018.0
PL,4.C.2 - Land converted to grassland,-975.88952,2023.0
PL,4.G - Harvested Wood Products,-1254.14505,1994.0
PL,4.G - Harvested Wood Products,-2349.39271,2001.0
PL,4.G - Harvested Wood Products,-3286.03662,2005.0
PL,4.G - Harvested Wood Products,-3878.86935,2014.0
PL,4.G - Harvested Wood Products,-4702.18675,2022.0
MT,4.A - Forest Land,-0.00791,2002.0
MT,4.A - Forest Land,-0.0842,2010.0
MT,4.A - Forest Land,-0.08524,2012.0
MT,4.A.1 - Forest Land remaining forest land,-0.00973,1997.0
MT,4.A.1 - Forest Land remaining forest land,-0.00923,1998.0
MT,4.A.1 - Forest Land remaining forest land,-0.00743,2005.0
MT,4.A.1 - Forest Land remaining forest land,-0.00696,2008.0
MT,4.A.1 - Forest Land remaining forest land,-0.00627,2013.0
MT,4.A.2 - Land converted to forest land,-0.07691,2009.0
MT,4.B - Cropland,-1.58284,1990.0
MT,4.B - Cropland,-2.80507,1991.0
MT,4.B.1 - Cropland remaining cropland,-1.03935,2005.0
MT,4.B.2 - Land converted to cropland,-0.26988,2004.0
MT,4.C - Grassland,-9.58557,1992.0
MT,4.C - Grassland,-8.92847,1997.0
MT,4.C - Grassland,-0.61764,2004.0
MT,4.C - Grassland,-1.85032,2009.0
MT,4.C - Grassland,-1.36712,2014.0
MT,4.C - Grassland,-3.00802,2022.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2002.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2005.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2008.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2011.0
MT,4.C.2 - Land converted to grassland,-8.92847,1997.0
MT,4.C.2 - Land converted to grassland,-8.50271,1999.0
MT,4.C.2 - Land converted to grassland,-3.00802,2021.0
MT,4.D - Wetlands,-0.01415,1990.0
MT,4.D - Wetlands,-0.01415,1993.0
MT,4.D - Wetlands,-0.01415,1996.0
MT,4.D - Wetlands,-0.01352,2018.0
MT,4.D - Wetlands,-0.01352,2021.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,1990.0
MT,4.D.2 - Land converted to wetlands,-0.01085,1997.0
MT,4.D.2 - Land converted to wetlands,-0.01085,2000.0
MT,4.D.2 - Land converted to wetlands,-0.01085,2003.0
MT,4.D.2 - Land converted to wetlands,-0.01085,2006.0
PT,4.A - Forest Land,-3410.92607,1993.0
PT,4.A - Forest Land,-1067.53268,2000.0
PT,4.A - Forest Land,-1740.91245,2014.0
PT,4.A.1 - Forest Land remaining forest land,-2508.61169,1998.0
PT,4.A.1 - Forest Land remaining forest land,-889.58776,2009.0
PT,4.A.2 - Land converted to forest land,-1751.91211,1998.0
PT,4.A.2 - Land converted to forest land,-1964.68731,2004.0
PT,4.A.2 - Land converted to forest land,-1915.27036,2005.0
PT,4.A.2 - Land converted to forest land,-2472.41465,2011.0
PT,4.A.2 - Land converted to forest land,-2388.18974,2012.0
PT,4.A.2 - Land converted to forest land,-1458.83863,2019.0
PT,4.A.2 - Land converted to forest land,-1173.63847,2021.0
PT,4.B.1 - Cropland remaining cropland,-169.97479,2004.0
PT,4.B.1 - Cropland remaining cropland,-283.9921,2007.0
PT,4.B.1 - Cropland remaining cropland,-366.84217,2010.0
PT,4.C - Grassland,-1049.62254,2016.0
PT,4.C - Grassland,-3037.79287,2018.0
PT,4.C - Grassland,-1188.09339,2022.0
PT,4.C.1 - Grassland remaining grassland,-961.85607,1999.0
PT,4.C.2 - Land converted to grassland,-406.83747,2012.0
PT,4.C.2 - Land converted to grassland,-373.98841,2014.0
PT,4.C.2 - Land converted to grassland,-240.69658,2020.0
PT,4.C.2 - Land converted to grassland,-82.18272,2023.0
PT,4.G - Harvested Wood Products,-2127.07992,1990.0
PT,4.G - Harvested Wood Products,-1597.93441,1992.0
PT,4.G - Harvested Wood Products,-1419.96254,1996.0
PT,4.G - Harvested Wood Products,-1158.76998,2006.0
PT,4.G - Harvested Wood Products,-187.32492,2013.0
MT,4.A - Forest Land,-0.08224,2006.0
MT,4.A - Forest Land,-0.11568,2019.0
MT,4.A.1 - Forest Land remaining forest land,-0.01173,1993.0
MT,4.A.1 - Forest Land remaining forest land,-0.00791,2002.0
MT,4.A.1 - Forest Land remaining forest land,-0.00712,2007.0
MT,4.A.1 - Forest Land remaining forest land,-0.00639,2012.0
MT,4.A.1 - Forest Land remaining forest land,-0.00539,2020.0
MT,4.A.2 - Land converted to forest land,-0.07497,2006.0
MT,4.B.1 - Cropland remaining cropland,-1.3904,1998.0
MT,4.B.1 - Cropland remaining cropland,-0.81715,2013.0
MT,4.B.2 - Land converted to cropland,-0.59861,1998.0
MT,4.B.2 - Land converted to cropland,-0.97684,2019.0
MT,4.C - Grassland,-8.9789,1995.0
MT,4.C - Grassland,-8.50271,1999.0
MT,4.C - Grassland,-3.62305,2006.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2014.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2017.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2020.0
MT,4.C.2 - Land converted to grassland,-9.58557,1992.0
MT,4.C.2 - Land converted to grassland,-1.35401,2010.0
MT,4.C.2 - Land converted to grassland,-1.35401,2013.0
MT,4.C.2 - Land converted to grassland,-1.35401,2016.0
MT,4.D - Wetlands,-0.01415,2007.0
MT,4.D - Wetlands,-0.01352,2012.0
MT,4.D - Wetlands,-0.01352,2015.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,1993.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,1996.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,1999.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,2002.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2017.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2020.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2023.0
MT,4.D.2 - Land converted to wetlands,-0.01085,1991.0
MT,4.D.2 - Land converted to wetlands,-0.01085,1994.0
NL,4.A - Forest Land,-2581.39734,2005.0
NL,4.A.1 - Forest Land remaining forest land,-1496.15449,1992.0
NL,4.A.1 - Forest Land remaining forest land,-1793.31805,2002.0
NL,4.A.1 - Forest Land remaining forest land,-1996.24962,2006.0
NL,4.A.1 - Forest Land remaining forest land,-2050.33381,2010.0
NL,4.A.1 - Forest Land remaining forest land,-1618.26574,2017.0
NL,4.A.1 - Forest Land remaining forest land,-1615.605,2021.0
NL,4.A.2 - Land converted to forest land,-782.60899,1998.0
NL,4.A.2 - Land converted to forest land,-772.29647,2003.0
NL,4.A.2 - Land converted to forest land,-707.04862,2020.0
NL,4.A.2 - Land converted to forest land,-707.61286,2021.0
NL,4.C.2 - Land converted to grassland,-694.06804,2005.0
NL,4.C.2 - Land converted to grassland,-671.26892,2008.0
NL,4.C.2 - Land converted to grassland,-737.80564,2021.0
NL,4.C.2 - Land converted to grassland,-771.25783,2022.0
RO,4.A - Forest Land,-30776.08541,2000.0
RO,4.A - Forest Land,-28948.04613,2011.0
RO,4.A - Forest Land,-29987.99228,2016.0
RO,4.A.1 - Forest Land remaining forest land,-25003.77883,1990.0
RO,4.A.1 - Forest Land remaining forest land,-27692.95567,2003.0
RO,4.A.1 - Forest Land remaining forest land,-26470.88174,2012.0
RO,4.A.1 - Forest Land remaining forest land,-27662.78057,2014.0
RO,4.A.1 - Forest Land remaining forest land,-27177.85263,2017.0
RO,4.A.2 - Land converted to forest land,-2031.87842,1996.0
RO,4.A.2 - Land converted to forest land,-1823.33189,2001.0
RO,4.A.2 - Land converted to forest land,-1699.43531,2005.0
RO,4.A.2 - Land converted to forest land,-1805.09282,2016.0
RO,4.A.2 - Land converted to forest land,-1444.19481,2023.0
RO,4.B - Cropland,-2073.91228,1994.0
RO,4.B - Cropland,-2139.42337,1999.0
RO,4.B.1 - Cropland remaining cropland,-576.70167,1998.0
RO,4.B.1 - Cropland remaining cropland,-576.69468,2006.0
RO,4.B.1 - Cropland remaining cropland,-3701.08757,2022.0
RO,4.B.2 - Land converted to cropland,-1435.87276,2001.0
RO,4.B.2 - Land converted to cropland,-7860.53156,2015.0
RO,4.B.2 - Land converted to cropland,-8554.80824,2017.0
RO,4.C - Grassland,-2932.18375,2016.0
RO,4.C.1 - Grassland remaining grassland,-340.18305,1992.0
RO,4.C.1 - Grassland remaining grassland,-340.16944,1995.0
RO,4.C.1 - Grassland remaining grassland,-340.14507,2002.0
RO,4.C.1 - Grassland remaining grassland,-340.14507,2005.0
RO,4.C.2 - Land converted to grassland,-571.3282,2022.0
RO,4.D - Wetlands,-134.71833,2000.0
RO,4.D - Wetlands,-138.95099,2004.0
RO,4.D - Wetlands,-400.94191,2018.0
RO,4.D - Wetlands,-299.77704,2019.0
RO,4.D - Wetlands,-272.99961,2021.0
RO,4.D.1 - Wetlands remaining wetlands,-3.30087,1991.0
RO,4.D.1 - Wetlands remaining wetlands,-3.30087,1994.0
RO,4.D.2 - Land converted to wetlands,-125.80531,1997.0
RO,4.D.2 - Land converted to wetlands,-134.19167,2002.0
RO,4.D.2 - Land converted to wetlands,-612.60001,2009.0
RO,4.D.2 - Land converted to wetlands,-362.68493,2012.0
RO,4.D.2 - Land converted to wetlands,-345.10919,2017.0
RO,4.F - Other Land,-29.99715,1993.0
RO,4.F - Other Land,-20.12353,2000.0
RO,4.F - Other Land,-40.1777,2019.0
RO,4.F - Other Land,-36.71842,2020.0
RO,4.F.2 - Land converted to other land,-20.12353,2000.0
RO,4.F.2 - Land converted to other land,-19.33386,2003.0
RO,4.F.2 - Land converted to other land,-28.60479,2006.0
RO,4.F.2 - Land converted to other land,-72.88373,2007.0
RO,4.F.2 - Land converted to other land,-68.97447,2008.0
RO,4.F.2 - Land converted to other land,-52.81735,2009.0
RO,4.F.2 - Land converted to other land,-20.12401,2011.0
RO,4.F.2 - Land converted to other land,-50.37924,2016.0
RO,4.F.2 - Land converted to other land,-40.62927,2018.0
RO,4.G - Harvested Wood Products,-1237.69806,2003.0
RO,4.G - Harvested Wood Products,-3410.01455,2018.0
RO,4.G - Harvested Wood Products,-2942.53837,2021.0
RO,4.G - Harvested Wood Products,-1576.18034,2022.0
NL,4.A - Forest Land,-2318.18325,1992.0
NL,4.A - Forest Land,-2452.33076,1996.0
NL,4.A - Forest Land,-2561.15477,1999.0
NL,4.A - Forest Land,-2820.67533,2006.0
NL,4.A - Forest Land,-2341.46864,2017.0
NL,4.A - Forest Land,-2319.02699,2019.0
NL,4.A - Forest Land,-2318.51416,2020.0
NL,4.A - Forest Land,-2058.04331,2022.0
NL,4.A - Forest Land,-2059.36509,2023.0
NL,4.A.1 - Forest Land remaining forest land,-1577.57658,1994.0
NL,4.A.1 - Forest Land remaining forest land,-1790.35523,2001.0
NL,4.A.1 - Forest Land remaining forest land,-2054.75044,2011.0
NL,4.A.2 - Land converted to forest land,-838.86217,1990.0
NL,4.A.2 - Land converted to forest land,-813.77025,1993.0
NL,4.A.2 - Land converted to forest land,-792.82402,1996.0
NL,4.A.2 - Land converted to forest land,-878.81421,2013.0
NL,4.A.2 - Land converted to forest land,-716.97658,2018.0
NL,4.C.2 - Land converted to grassland,-541.37343,1995.0
NL,4.C.2 - Land converted to grassland,-686.96404,2006.0
NL,4.C.2 - Land converted to grassland,-656.98848,2018.0
SK,4.A - Forest Land,-8828.56584,1998.0
SK,4.A - Forest Land,-3685.05089,2016.0
SK,4.A - Forest Land,-3787.61728,2019.0
SK,4.A.1 - Forest Land remaining forest land,-5531.30887,2004.0
SK,4.A.1 - Forest Land remaining forest land,-2447.83243,2010.0
SK,4.A.1 - Forest Land remaining forest land,-2983.21983,2011.0
SK,4.A.2 - Land converted to forest land,-360.09311,2010.0
SK,4.B - Cropland,-389.61613,1990.0
SK,4.B - Cropland,-536.24907,2009.0
SK,4.B - Cropland,-488.82378,2013.0
SK,4.B.1 - Cropland remaining cropland,-691.96209,1995.0
SK,4.B.1 - Cropland remaining cropland,-740.17958,1996.0
SK,4.B.1 - Cropland remaining cropland,-628.77912,2005.0
SK,4.B.1 - Cropland remaining cropland,-687.69588,2006.0
SK,4.B.1 - Cropland remaining cropland,-576.68187,2014.0
SK,4.B.1 - Cropland remaining cropland,-697.63504,2021.0
SK,4.C - Grassland,-230.43854,1994.0
SK,4.C - Grassland,-147.39746,1998.0
SK,4.C - Grassland,-322.81318,2002.0
SK,4.C - Grassland,-215.86069,2012.0
SK,4.C.2 - Land converted to grassland,-440.38868,1992.0
SK,4.C.2 - Land converted to grassland,-301.48146,2004.0
SK,4.C.2 - Land converted to grassland,-199.51276,2005.0
SK,4.C.2 - Land converted to grassland,-274.01396,2011.0
SK,4.C.2 - Land converted to grassland,-181.81659,2014.0
SK,4.C.2 - Land converted to grassland,-164.39117,2017.0
NO,4.A - Forest Land,-25850.60759,2003.0
NO,4.A - Forest Land,-28916.60409,2009.0
NO,4.A - Forest Land,-30867.01272,2010.0
NO,4.A - Forest Land,-12897.04195,2022.0
NO,4.A.1 - Forest Land remaining forest land,-12868.99776,1996.0
NO,4.A.1 - Forest Land remaining forest land,-16271.56826,1997.0
NO,4.A.1 - Forest Land remaining forest land,-20530.01653,2000.0
NO,4.A.2 - Land converted to forest land,-474.90064,2006.0
NO,4.A.2 - Land converted to forest land,-448.95473,2007.0
SK,4.G - Harvested Wood Products,-597.09212,2002.0
SK,4.G - Harvested Wood Products,-1068.86244,2011.0
SK,4.G - Harvested Wood Products,-728.3955,2014.0
SK,4.G - Harvested Wood Products,-247.28376,2020.0
NO,4.A.2 - Land converted to forest land,-792.84061,2021.0
NO,4.C - Grassland,-133.9834,1993.0
NO,4.C - Grassland,-94.26852,1995.0
NO,4.C - Grassland,-52.30383,2020.0
NO,4.C - Grassland,-25.56055,2023.0
NO,4.C.1 - Grassland remaining grassland,-180.8019,1992.0
NO,4.C.1 - Grassland remaining grassland,-261.87471,2013.0
NO,4.C.1 - Grassland remaining grassland,-393.21158,2016.0
NO,4.C.1 - Grassland remaining grassland,-455.53668,2023.0
NO,4.G - Harvested Wood Products,-999.89,1990.0
NO,4.G - Harvested Wood Products,-361.65,2007.0
NO,4.A - Forest Land,-14218.7324,1994.0
NO,4.A - Forest Land,-17921.02661,1998.0
NO,4.A - Forest Land,-25946.99178,2004.0
NO,4.A - Forest Land,-18501.14114,2016.0
NO,4.A.1 - Forest Land remaining forest land,-25080.24543,2001.0
NO,4.A.1 - Forest Land remaining forest land,-25368.19772,2003.0
NO,4.A.2 - Land converted to forest land,-397.95533,1998.0
NO,4.A.2 - Land converted to forest land,-444.31566,2001.0
NO,4.A.2 - Land converted to forest land,-532.62875,2010.0
NO,4.A.2 - Land converted to forest land,-580.11715,2011.0
NO,4.A.2 - Land converted to forest land,-685.2048,2013.0
NO,4.A.2 - Land converted to forest land,-796.09737,2019.0
NO,4.A.2 - Land converted to forest land,-826.51863,2023.0
NO,4.C.1 - Grassland remaining grassland,-164.86894,1996.0
NO,4.G - Harvested Wood Products,-494.47,1993.0
NO,4.G - Harvested Wood Products,-422.09,2006.0
NO,4.G - Harvested Wood Products,-295.45,2021.0
NO,4.G - Harvested Wood Products,-434.79,2023.0
PL,4.A - Forest Land,-44189.18312,1998.0
PL,4.A - Forest Land,-50096.29455,2004.0
PL,4.A - Forest Land,-50003.72263,2005.0
PL,4.A - Forest Land,-36326.91546,2014.0
PL,4.A - Forest Land,-40184.54088,2023.0
PL,4.A.1 - Forest Land remaining forest land,-42887.34101,1998.0
PL,4.A.1 - Forest Land remaining forest land,-37613.87953,2003.0
PL,4.A.1 - Forest Land remaining forest land,-19752.10163,2020.0
PL,4.A.2 - Land converted to forest land,-1359.01664,1992.0
PL,4.A.2 - Land converted to forest land,-1986.54685,1999.0
PL,4.A.2 - Land converted to forest land,-1779.70244,2004.0
PL,4.A.2 - Land converted to forest land,-2335.36062,2007.0
PL,4.A.2 - Land converted to forest land,-3125.94077,2013.0
PL,4.A.2 - Land converted to forest land,-2148.69307,2017.0
PL,4.A.2 - Land converted to forest land,-2524.61795,2018.0
PL,4.B - Cropland,-3587.87713,1991.0
PL,4.B - Cropland,-3345.98138,2006.0
PL,4.B - Cropland,-3280.64385,2010.0
PL,4.B - Cropland,-3215.67262,2020.0
PL,4.B.1 - Cropland remaining cropland,-3490.48528,1990.0
PL,4.B.1 - Cropland remaining cropland,-3627.3726,2002.0
PL,4.B.1 - Cropland remaining cropland,-3419.02956,2010.0
PL,4.B.1 - Cropland remaining cropland,-3425.98928,2012.0
PL,4.B.1 - Cropland remaining cropland,-3361.64267,2014.0
PL,4.C.2 - Land converted to grassland,-1124.4185,1994.0
PL,4.C.2 - Land converted to grassland,-785.10559,2001.0
PL,4.E.1 - Settlements remaining settlements,-54.07394,2017.0
PL,4.E.1 - Settlements remaining settlements,-229.34603,2019.0
PL,4.E.1 - Settlements remaining settlements,-200.79086,2021.0
PL,4.E.1 - Settlements remaining settlements,-188.52304,2023.0
PL,4.G - Harvested Wood Products,-922.65523,1993.0
PL,4.G - Harvested Wood Products,-1217.20911,1997.0
PL,4.G - Harvested Wood Products,-1603.10262,1998.0
PL,4.G - Harvested Wood Products,-2632.82365,2000.0
PL,4.G - Harvested Wood Products,-3630.54863,2004.0
PL,4.G - Harvested Wood Products,-4097.04634,2007.0
PL,4.G - Harvested Wood Products,-4730.16115,2019.0
SI,4.A - Forest Land,-5855.90543,1998.0
SI,4.A - Forest Land,-7218.18783,2006.0
SI,4.A - Forest Land,-4287.68109,2019.0
SI,4.A.1 - Forest Land remaining forest land,-6017.39822,2005.0
SI,4.A.1 - Forest Land remaining forest land,-6086.79329,2012.0
SI,4.A.1 - Forest Land remaining forest land,-3960.80805,2020.0
SI,4.A.2 - Land converted to forest land,-1248.78534,2005.0
SI,4.A.2 - Land converted to forest land,-1243.67963,2006.0
SI,4.A.2 - Land converted to forest land,-1218.83968,2010.0
SI,4.C - Grassland,-821.31425,1996.0
SI,4.C - Grassland,-544.24796,2008.0
SI,4.C - Grassland,-518.07254,2009.0
SI,4.C - Grassland,-355.67761,2020.0
SI,4.C.1 - Grassland remaining grassland,-355.5638,2001.0
SI,4.C.1 - Grassland remaining grassland,-378.35486,2004.0
SI,4.C.1 - Grassland remaining grassland,-451.47788,2006.0
SI,4.C.1 - Grassland remaining grassland,-468.25463,2017.0
SI,4.C.2 - Land converted to grassland,-339.69146,1992.0
SI,4.C.2 - Land converted to grassland,-358.4911,1995.0
SI,4.C.2 - Land converted to grassland,-117.75875,2005.0
SI,4.C.2 - Land converted to grassland,-65.84807,2010.0
SI,4.E.1 - Settlements remaining settlements,-86.7839,2015.0
SI,4.E.1 - Settlements remaining settlements,-96.69283,2021.0
SI,4.G - Harvested Wood Products,-77.68791,2001.0
SI,4.G - Harvested Wood Products,-128.98215,2003.0
SI,4.G - Harvested Wood Products,-64.02107,2012.0
SI,4.G - Harvested Wood Products,-270.7084,2023.0
PL,4.A - Forest Land,-22006.73883,2021.0
PL,4.A.1 - Forest Land remaining forest land,-37678.2754,1997.0
PL,4.A.1 - Forest Land remaining forest land,-39871.04684,2013.0
PL,4.A.2 - Land converted to forest land,-1278.58637,1996.0
PL,4.A.2 - Land converted to forest land,-1301.84211,1998.0
PL,4.A.2 - Land converted to forest land,-1800.71099,2002.0
PL,4.A.2 - Land converted to forest land,-3088.89129,2014.0
PL,4.B - Cropland,-3566.68608,1992.0
PL,4.B - Cropland,-3444.10349,1999.0
PL,4.B - Cropland,-3481.54627,2004.0
PL,4.B - Cropland,-3307.439,2015.0
PL,4.B.1 - Cropland remaining cropland,-3812.6546,1991.0
PL,4.G - Harvested Wood Products,-877.64056,1996.0
PL,4.G - Harvested Wood Products,-3646.07999,2008.0
SE,4.A.1 - Forest Land remaining forest land,-59866.91762,2001.0
SE,4.A.1 - Forest Land remaining forest land,-57085.98402,2003.0
SE,4.A.1 - Forest Land remaining forest land,-58960.55446,2010.0
SE,4.A.1 - Forest Land remaining forest land,-39497.69016,2018.0
SE,4.A.1 - Forest Land remaining forest land,-31209.75875,2022.0
SE,4.A.2 - Land converted to forest land,-200.60213,1999.0
SE,4.A.2 - Land converted to forest land,-513.31088,2004.0
SE,4.B.2 - Land converted to cropland,-4.18662,1991.0
SE,4.C - Grassland,-587.22598,1993.0
SE,4.C - Grassland,-732.29399,2004.0
SE,4.C - Grassland,-799.50415,2016.0
SE,4.C.1 - Grassland remaining grassland,-903.35161,1998.0
SE,4.C.1 - Grassland remaining grassland,-868.12341,2005.0
